nbjet,njjet,ptb1,ptb2,pta1,pta2,ptaa,etab1,etab2,etaa1,etaa2,etaaa,mbb,maa,mb1h,mbbh,met,ht,drbamin,drba1,dphiba1,dphibb,class,weight
1,0,32.0569,0,46.8935,44.9216,30.9645,0.0179611,0,-0.064983,-1.88196,-2.26241,4.34012,128.695,177.593,177.593,8.45558,172.22,1.92674,1.92674,1.92496,2.68595,3,-1.07831e-09
1,0,64.9902,0,82.8161,40.3951,75.3689,2.62505,0,-0.304534,0.885671,0.198108,6.79407,121.762,375.614,375.614,8.56516,267.124,1.46104,3.87381,2.53456,0.582449,3,-1.0783e-09
1,0,65.1438,0,88.9514,32.6758,79.9746,-2.35471,0,-0.754832,-2.13714,-1.69406,6.6914,122.04,243.941,243.941,10.7245,221.206,1.35699,3.32282,2.9123,1.26114,3,-1.07831e-09
1,0,34.717,0,45.1264,39.5946,37.0541,0.670663,0,0.700952,-1.29973,-0.800633,4.98983,125.237,176.822,176.822,2.28331,153.263,1.68257,1.68257,1.6823,0.885596,3,-1.0783e-09
1,0,50.8607,0,61.5276,60.7362,31.1525,-1.1762,0,0.473685,0.357983,1.29262,5.44783,118.44,221.708,221.708,30.3493,208.078,0.872455,2.45846,1.82262,1.03846,3,1.07831e-09
1,0,109.666,0,84.3959,81.1775,165.157,0.788993,0,-0.70678,0.684011,-0.0289528,14.6214,125.173,337.177,337.177,18.3966,405.934,1.8527,3.40463,3.05846,1.34586,3,-1.0783e-09
1,0,33.3905,0,86.3369,23.3917,63.5352,0.676154,0,1.93006,0.123376,2.23679,3.82643,128.824,183.279,183.279,8.52531,194.086,0.565905,3.23782,2.98517,0.516194,3,-1.07831e-09
1,0,44.5328,0,84.2312,59.669,71.1287,-2.25845,0,-0.292326,-0.0367228,-0.373215,5.50582,126.405,272.571,272.571,1.38442,239.312,2.02869,3.26953,2.61231,0.604795,3,-1.0783e-09
1,0,118.202,0,104.345,83.4277,153.9,-0.0457525,0,-0.230651,0.460758,0.10076,10.6093,126.108,315.467,315.467,12.3198,352.512,2.1857,2.77198,2.7658,0.59231,3,-1.07831e-09
1,0,65.7213,0,79.7659,59.9441,75.1443,2.2241,0,2.44992,2.85115,3.25839,11.6354,121.047,205.877,205.877,10.4532,276.888,1.5723,1.5723,1.556,2.11599,3,-1.07831e-09
1,0,47.9721,0,60.139,53.6075,72.1071,0.886879,0,0.981075,-0.419196,0.598694,8.22509,123.138,195.099,195.099,10.0146,204.73,1.4752,2.57979,2.57807,1.47639,3,-1.0783e-09
1,0,42.3677,0,53.6794,26.9801,27.5306,0.493081,0,-0.19476,-2.42862,-2.47473,5.57812,128.559,213.733,213.733,5.98443,154.888,2.88075,2.88075,2.79743,1.22805,3,-1.07831e-09
1,0,135.728,0,149.968,26.3871,129.118,1.72886,0,-1.26691,-1.42325,-1.56926,15.0009,120.526,735.89,735.89,14.7639,375.471,2.21307,4.13853,2.8553,0.80463,3,-1.07831e-09
1,0,138.306,0,135.086,53.041,143.135,-2.10124,0,-1.95596,-1.57504,-2.12496,15.9807,126.319,332.554,332.554,10.2184,356.513,2.9166,2.77051,2.7667,0.549118,3,-1.07831e-09
1,0,53.6108,0,65.4137,57.8521,77.5033,0.38664,0,0.151297,1.39109,1.21423,7.68368,125.654,202.167,202.167,16.0343,218.151,1.82882,2.07168,2.05827,1.25133,3,-1.07831e-09
1,0,50.2592,0,88.3875,59.1834,77.4775,1.80866,0,0.119575,0.291964,0.355416,9.2904,126.215,250.221,250.221,7.65614,329.066,0.320132,3.20811,2.72745,2.43049,3,-1.07831e-09
1,0,64.7212,0,60.9213,54.0918,47.9972,-1.39772,0,0.437646,-0.611228,-0.158484,4.8761,122.043,236.161,236.161,9.53283,250.347,0.949877,2.83489,2.16057,2.56138,3,-1.0783e-09
1,0,59.3665,0,85.5892,31.2931,62.1229,1.51692,0,-0.382725,1.03588,0.079915,7.2074,127.118,249.461,249.461,13.9595,227.936,1.0388,3.66479,3.13401,0.52167,3,-1.0783e-09
1,0,36.4278,0,70.7871,55.7071,15.2976,-0.5998,0,-0.109747,0.0753472,-0.232124,6.5047,126.104,165.363,165.363,3.85379,230.788,1.29635,1.91832,1.85467,0.0337107,3,-1.07831e-09
1,0,40.8888,0,89.839,53.0288,76.5791,1.86008,0,2.33036,2.74767,3.12475,4.51062,124.051,188.722,188.722,18.2523,253.96,2.83856,2.96136,2.92378,0.5213,3,1.07831e-09
1,1,31.6486,0,70.6988,51.0091,35.3328,-1.37378,0,0.869711,0.216022,1.56323,3.93763,123.13,207.494,207.494,8.82138,230.293,0.902448,2.66544,1.43921,1.68007,3,1.0783e-09
1,0,73.0993,0,66.4017,32.1245,43.4718,1.0939,0,0.667365,-1.02138,0.202344,10.9865,124.464,227.095,227.095,11.0037,219.615,1.45565,2.22668,2.18545,2.58061,3,-1.07831e-09
1,0,42.307,0,78.9839,45.3456,38.4557,-1.18938,0,0.156419,-0.567436,-0.374215,4.61764,126.25,193.388,193.388,6.68823,222.108,0.638521,3.36738,3.08676,0.660294,3,-1.0783e-09
1,0,35.5962,0,66.7802,52.6585,38.725,1.54103,0,-0.0683243,0.562448,0.642704,4.81024,119.215,187.279,187.279,14.4988,184.426,0.640743,2.70597,2.17537,1.891,3,-1.07831e-09
1,0,32.2577,0,67.4048,40.4185,80.1087,-0.560586,0,-0.783107,1.00084,-0.134364,2.53255,128.205,180.479,180.479,20.2758,178.241,1.88175,2.67814,2.66888,0.494111,3,-1.07831e-09
1,0,175.561,0,116.595,55.8167,160.667,0.34895,0,1.53371,2.78957,2.1918,3.6799,124.893,508.517,508.517,37.3852,454.899,3.15533,3.15533,2.92446,1.31948,3,1.0783e-09
1,0,41.047,0,82.2752,24.966,58.9318,-0.147766,0,0.0396962,-1.55691,-0.812446,4.35897,120.313,175.107,175.107,8.7543,198.882,1.80533,2.87231,2.86619,1.49351,3,-1.0783e-09
1,0,42.7395,0,68.8711,64.5076,63.45,-1.28029,0,1.26904,0.311153,1.48731,4.37987,134.766,275.016,275.016,10.3471,272.268,0.774342,3.37554,2.21252,1.20957,3,-1.0783e-09
1,0,30.4008,0,79.984,47.5501,32.5788,-1.86486,0,-1.6932,-1.30741,-2.88773,6.02374,125.605,160.933,160.933,13.8248,223.936,0.876902,2.52032,2.51446,2.47109,3,1.07831e-09
1,0,31.2086,0,67.1887,31.1391,84.5428,-2.84568,0,-2.18212,-0.148878,-1.97472,1.3387,120.798,198.435,198.435,16.113,199.516,2.71853,3.08943,3.01732,0.610532,3,-1.07831e-09
1,0,84.124,0,73.374,58.5586,75.1163,0.00965988,0,0.798643,1.62517,1.74269,10.9955,121.942,264.776,264.776,2.01888,265.803,1.29776,2.53203,2.40597,1.38306,3,-1.0783e-09
1,0,58.8269,0,67.4782,42.9379,74.832,-0.158194,0,0.276721,-1.29894,-0.669453,5.87575,124.106,204.261,204.261,22.3825,200.784,0.300422,2.50639,2.46836,2.58532,3,-1.0783e-09
1,0,33.4001,0,67.6593,34.4476,52.6873,-1.89632,0,0.905444,-0.752683,0.723541,6.24018,125.169,246.202,246.202,24.6778,183.218,0.875616,3.85183,2.64324,0.925803,3,-1.0783e-09
1,0,33.5254,0,60.92,50.0361,15.9907,1.89802,0,0.592802,-0.588575,0.429786,5.43031,129.723,211.472,211.472,12.8003,233.648,0.597447,2.17569,1.7407,1.08573,3,-1.07831e-09
1,0,36.0698,0,61.1416,55.1933,32.9337,-1.98085,0,-1.06302,0.0362247,-1.57269,5.35336,130.209,200.217,200.217,9.50567,185.231,0.306833,1.43861,1.10779,2.29421,3,1.07831e-09
1,0,73.0775,0,89.8354,52.4968,104.98,-1.09396,0,-1.27764,-0.135203,-1.18576,4.78058,126.855,237.218,237.218,7.14357,275.777,1.32604,2.71145,2.70522,0.708655,3,1.07831e-09
1,0,33.5351,0,47.6271,44.7419,49.1859,-1.83833,0,-1.64639,0.238365,-1.52954,5.13525,127.304,187.018,187.018,7.73301,147.275,2.11138,2.11138,2.10263,2.13358,3,-1.0783e-09
1,0,42.9302,0,90.297,45.3859,58.2317,-0.654498,0,-1.04527,-1.12074,-1.81868,6.16559,122.647,181.23,181.23,7.00559,257.859,1.29543,2.5505,2.52039,1.25166,3,-1.07831e-09
1,0,46.6493,0,126.071,31.5225,97.0424,1.69913,0,2.71657,2.75908,3.20742,7.44981,124.2,219.342,219.342,10.6486,268.964,1.10917,3.28157,3.11985,2.17771,3,-1.07831e-09
1,0,74.935,0,81.4969,66.0654,119.569,-0.933795,0,-1.36038,-0.22867,-1.11944,4.681,123.053,242.718,242.718,10.8956,348.316,2.26675,2.67708,2.64287,0.124858,3,-1.07831e-09
1,0,33.191,0,75.6699,34.3735,43.4105,-0.635922,0,1.40084,-0.035347,1.9077,2.61094,128.756,204.269,204.269,9.10586,206.885,1.2051,3.74265,3.13991,0.939751,3,-1.07831e-09
1,0,34.3376,0,71.5796,59.9842,36.4297,-1.74758,0,-0.833314,-0.387212,-1.64245,3.40758,129.81,187.217,187.217,13.9784,207.403,1.44832,2.40108,2.2202,1.03563,3,-1.07831e-09
1,0,37.066,0,92.447,51.9774,84.5023,2.55178,0,-2.09172,-1.41147,-2.41482,5.89253,126.603,692.755,692.755,19.1804,256.452,2.10022,5.31114,2.57801,2.76686,3,-1.0783e-09
1,0,55.549,0,35.7773,27.5983,63.3694,-2.35673,0,1.47646,-1.51658,0.224879,4.75026,133.305,345.186,345.186,11.558,181.06,2.55478,4.52328,2.40139,0.316451,3,-1.07831e-09
1,0,42.6446,0,70.85,54.4225,43.2844,1.17884,0,-1.62644,-0.7374,-2.31534,7.26269,130.665,295.226,295.226,6.77778,221.819,1.74413,3.7423,2.47694,1.8471,3,1.0783e-09
1,0,38.5351,0,56.9531,38.0581,50.8733,2.23202,0,-0.648659,1.14796,0.27843,6.11766,124.627,251.931,251.931,9.3345,157.37,0.704076,3.93785,2.68484,2.95864,3,-1.0783e-09
1,0,59.9219,0,90.1577,50.0208,85.0894,1.49947,0,0.721485,-0.1852,0.671434,5.1802,127.977,239.455,239.455,31.2632,240.667,2.46849,2.46849,2.34269,3.0807,3,-1.0783e-09
1,0,66.9069,0,87.3959,74.7219,107.48,0.121502,0,0.433365,0.0782923,0.4067,4.81043,124.749,227.002,227.002,32.3342,317.966,1.57575,2.72791,2.71002,0.300396,3,1.07831e-09
1,0,34.6506,0,68.2987,66.609,46.0374,2.00017,0,1.51826,1.40337,2.48995,5.38668,127.046,173.592,173.592,1.9296,211.057,1.83921,1.83921,1.77496,1.03386,3,1.0783e-09
1,0,37.1868,0,58.4253,37.4043,65.3466,0.708539,0,-2.21529,-0.215953,-2.13573,6.91777,130.29,258.39,258.39,10.9238,220.697,2.29847,3.96129,2.67264,0.372982,3,-1.07831e-09
1,0,32.0035,0,93.3703,42.3166,79.3308,0.197014,0,0.832524,1.66729,1.63214,1.96526,122.615,183.132,183.132,28.9878,223.062,0.955232,2.8621,2.79065,2.32228,3,-1.07831e-09
1,0,111.046,0,92.093,41.165,122.693,0.807076,0,1.13251,-0.517171,0.780676,11.8297,124.835,288.084,288.084,10.7806,299.641,1.21018,2.99289,2.97515,1.34199,3,-1.0783e-09
1,0,44.5406,0,96.5786,60.3646,94.3978,0.215689,0,-0.0775569,-0.282418,-0.259514,5.39469,126.356,198.261,198.261,7.03887,290.911,0.724213,2.75006,2.73438,0.955449,3,-1.07831e-09
1,0,34.076,0,34.1779,23.8413,29.7693,-0.466234,0,0.924283,-1.93355,-1.19023,3.66306,122.861,160.717,160.717,17.6897,127.764,1.93649,2.60809,2.20649,2.06376,3,-1.0783e-09
1,1,72.1309,0,138.826,65.6351,160.771,-0.928292,0,0.434709,0.628937,0.620703,5.5144,127.678,311.554,311.554,32.079,463.883,0.629976,2.32703,1.88608,2.98718,3,-1.07831e-09
1,0,32.7583,0,116.428,37.9408,82.9701,1.72043,0,1.74645,1.64997,2.32171,3.58507,130.333,180.307,180.307,23.3335,315.778,0.79289,2.75958,2.75945,2.63753,3,1.0783e-09
1,0,52.9502,0,77.869,61.2649,78.8373,-1.85238,0,-0.0507678,-0.654967,-0.565669,9.07176,122.221,243.328,243.328,12.221,291.074,1.03369,3.47533,2.97189,0.553717,3,-1.07831e-09
1,0,31.9533,0,95.0232,45.0842,66.2119,0.887726,0,0.498527,0.426413,0.912622,6.9785,123.565,171.578,171.578,7.39978,227.279,0.757991,2.78835,2.76105,0.430951,3,1.07831e-09
1,1,102.19,0,104.198,78.851,135.573,-1.54789,0,0.216164,0.667128,0.555809,11.1781,129.715,426.321,426.321,17.392,405.185,2.79911,2.79911,2.17327,0.637074,3,-1.07831e-09
1,0,83.162,0,80.7496,24.5809,79.6319,-0.105847,0,0.665601,2.68803,1.81357,12.6461,126.67,284.864,284.864,10.0949,226.678,2.923,2.923,2.81936,2.47651,3,-1.07831e-09
1,0,57.4464,0,99.7131,31.2364,101.371,-2.04268,0,-0.0851793,-1.56848,-0.725793,4.17076,122.787,268.182,268.182,32.2103,289.086,1.87436,3.28776,2.6415,0.941402,3,1.0783e-09
1,0,50.8224,0,102.522,40.5682,65.6961,1.05546,0,-0.239447,0.14147,-0.285698,7.09252,129.498,223.159,223.159,5.07835,233.814,0.487913,2.981,2.68507,3.11018,3,-1.07831e-09
1,0,30.0259,0,80.509,59.896,81.7232,2.90137,0,0.666113,0.0102834,0.663585,5.80393,123.225,273.895,273.895,27.4172,229.952,2.95958,2.95958,1.93979,1.51605,3,-1.07831e-09
1,0,34.1145,0,83.9301,44.6684,39.724,-1.93815,0,1.22543,1.45388,2.41716,3.71805,123.11,361.462,361.462,4.66622,221.148,1.22624,4.13609,2.66439,2.70888,3,-1.0783e-09
1,0,55.9692,0,62.2512,47.4635,55.973,-0.574421,0,0.798409,-0.632318,0.401815,4.33979,126.717,205.68,205.68,3.19461,216.373,1.21531,2.60974,2.21948,1.30322,3,1.0783e-09
1,0,55.5592,0,90.1811,30.6724,86.8228,0.111637,0,-0.713839,0.897778,-0.431052,3.29849,126.284,209.083,209.083,12.295,223.92,0.820556,2.79804,2.6735,3.07816,3,-1.07831e-09
1,0,99.0874,0,127.58,20.857,107.35,-0.487453,0,-1.08458,0.257073,-1.19835,7.83573,126.738,269.767,269.767,0.602542,297.1,1.20741,3.18639,3.12994,0.943078,3,-1.07831e-09
1,0,50.6518,0,82.2106,42.3947,57.7318,-2.02925,0,-0.282853,-1.18867,-1.19567,9.76909,123.508,227.559,227.559,2.26147,204.698,0.490739,3.15419,2.6266,2.22558,3,1.07831e-09
1,0,56.0418,0,63.6937,57.8193,76.5617,1.67025,0,-1.00154,-2.20266,-2.17736,5.19984,122.012,480.86,480.86,18.5324,267.51,3.62511,3.62511,2.45009,0.604671,3,-1.07831e-09
1,0,35.2103,0,110.1,36.7613,92.4436,0.852207,0,-0.775683,0.131728,-0.857678,4.23448,128.802,216.717,216.717,32.4989,237.719,1.94445,3.3138,2.88639,0.768435,3,-1.0783e-09
1,0,33.0394,0,71.5759,48.3942,28.2852,-0.70102,0,-0.107217,0.527098,0.629861,1.97676,122.613,168.025,168.025,18.9272,199.048,0.112424,3.18218,3.12629,3.09247,3,-1.07831e-09
1,0,112.646,0,131.2,29.7034,102.132,-1.01143,0,-1.17542,-0.650676,-1.48116,9.44814,128.673,277.094,277.094,10.5911,324.162,1.20306,3.00001,2.99553,0.683294,3,-1.07831e-09
1,0,36.5218,0,85.9569,43.2014,44.0608,-1.06416,0,-0.396843,-0.94958,-1.38493,2.94872,126.112,172.653,172.653,7.67261,215.095,0.752611,2.6578,2.57266,2.62746,3,1.07831e-09
1,0,60.7804,0,74.6333,66.8098,93.9285,0.693747,0,0.0171967,-1.09987,-0.83554,6.61165,134.463,254.82,254.82,11.9528,255.794,0.76281,2.86669,2.78571,2.02309,3,-1.07831e-09
1,0,36.8804,0,75.8377,62.5937,72.0235,1.57599,0,2.03928,1.46547,2.45128,4.47189,124.829,178.457,178.457,3.2816,234.942,2.0233,2.24869,2.20045,2.19098,3,1.07831e-09
1,0,34.5189,0,88.3679,38.4167,51.3033,2.51361,0,1.6018,0.757238,2.25654,2.03376,126.535,190.484,190.484,6.3869,254.577,1.63024,3.07749,2.93931,3.0407,3,-1.0783e-09
1,1,39.8958,0,77.0349,48.8785,49.47,1.23572,0,-0.820417,-2.5294e-05,-1.15289,3.53133,126.833,222.082,222.082,4.77023,280.968,1.05544,3.33683,2.62806,1.21756,3,-1.0783e-09
1,0,41.7676,0,76.6543,43.8189,32.8621,1.76138,0,-0.551772,0.271494,-0.872077,3.83157,125.865,243.324,243.324,8.47065,234.589,0.434712,3.39738,2.48828,0.969963,3,-1.0783e-09
1,0,59.7211,0,68.4823,62.5969,41.0657,0.959187,0,1.66023,1.55287,2.73439,3.28887,124.679,197.876,197.876,3.78621,232.603,1.69828,2.55474,2.45667,0.628499,3,1.07831e-09
2,0,62.8438,45.903,93.6083,49.034,138.916,-0.571176,1.19228,0.638415,2.22697,1.47769,116.84,123.621,323.57,383.233,15.9467,367.645,3.21913,3.21913,2.98323,0.803088,3,-1.0783e-09
1,0,45.8384,0,69.1011,23.3567,61.3654,0.945232,0,1.33007,-0.81922,1.26594,7.572,124.856,185.604,185.604,14.4488,188.573,1.01935,3.10057,3.07659,0.526647,3,-1.07831e-09
1,0,30.2484,0,76.2379,56.8725,46.1079,1.10685,0,0.428551,0.627577,1.22565,2.36008,125.558,167.465,167.465,7.31446,226.757,0.633209,2.15884,2.04951,1.65449,3,-1.0783e-09
1,0,46.9668,0,78.7099,20.6256,58.794,0.783989,0,-0.282036,1.79829,0.609284,5.21784,127.928,192.372,192.372,6.4024,170.58,1.05079,3.27214,3.09362,1.25685,3,-1.07831e-09
1,0,55.3245,0,78.5545,58.369,105.612,-2.20639,0,-0.526574,-1.75499,-1.42579,8.56928,124.21,238.625,238.625,14.3193,278.917,1.85016,3.51785,3.09087,1.30307,3,1.0783e-09
2,0,47.0078,45.0985,75.3784,47.4754,44.3277,-1.55078,0.545506,0.146888,-0.824613,-0.68194,147.153,129.537,199.423,284.923,27.1673,277.15,1.30406,2.24853,1.47438,2.83921,3,-1.0783e-09
1,0,58.5053,0,106.667,66.8174,132.309,-0.999246,0,1.08214,0.462491,1.07536,7.27642,124.164,315.494,315.494,36.2932,282.415,1.8699,3.24262,2.48645,0.961496,3,-1.07831e-09
1,0,50.864,0,97.5806,34.6592,67.8054,0.649446,0,0.412517,1.04269,1.04484,5.74954,119.49,184.886,184.886,4.69155,261.189,1.04419,2.35705,2.34512,1.29031,3,1.0783e-09
1,0,31.8357,0,31.6298,22.1854,42.9887,-2.04095,0,-1.10862,2.09001,0.923837,4.70553,129.864,250.212,250.212,27.5596,154.052,1.09913,1.09913,0.582112,2.26397,3,1.07831e-09
1,0,46.5976,0,60.8075,41.6551,70.8674,-2.77688,0,-0.901808,0.771333,-0.374513,4.88156,119.932,327.721,327.721,16.9939,260.389,3.22765,3.22765,2.62714,3.0239,3,-1.0783e-09
1,0,39.044,0,53.082,48.8236,28.5147,1.99069,0,0.322553,-1.22155,-1.46184,4.60201,130.692,279.088,279.088,6.91998,195.823,1.2275,2.24943,1.50905,2.07301,3,-1.07831e-09
1,0,39.1624,0,64.584,23.2264,58.8307,-0.894565,0,-2.65015,-0.341981,-2.76011,4.02048,128.387,195.546,195.546,10.2188,178.502,2.62806,3.52765,3.05978,1.38268,3,-1.07831e-09
1,0,43.6604,0,140.542,28.3256,114.756,0.6301,0,0.300305,0.344478,0.445201,4.74113,123.915,202.465,202.465,17.1719,315.178,0.349243,3.04793,3.03004,0.55198,3,-1.0783e-09
1,0,73.157,0,124.745,27.9142,104.36,-1.1465,0,0.0430479,-1.04981,-0.280149,5.11537,130.397,262.905,262.905,8.11715,288.683,0.743356,3.29865,3.07669,1.86676,3,1.07831e-09
1,0,32.6043,0,49.8481,26.9617,54.123,-0.889526,0,-1.94403,0.427152,-1.7968,5.10215,121.664,164.985,164.985,1.08179,147.336,1.40151,2.81693,2.61211,2.95336,3,-1.0783e-09
1,0,33.3206,0,61.9366,50.602,46.0625,0.00765827,0,-2.18835,-1.08777,-2.69473,3.16842,121.402,204.506,204.506,2.02204,236.852,1.42065,3.54454,2.78232,0.265786,3,-1.07831e-09
1,0,61.3445,0,71.1354,65.9568,53.763,0.247571,0,-0.476061,-0.644972,-1.19544,3.53526,126.641,212.902,212.902,10.5886,260.549,0.826758,2.18134,2.05782,2.40363,3,-1.07831e-09
1,1,41.9464,0,101.011,41.8041,90.2979,2.22351,0,-0.423261,0.343148,-0.320241,7.04647,121.846,306.736,306.736,104.284,360.6,0.937696,3.98639,2.98093,2.14419,3,-1.07831e-09
1,0,49.4092,0,77.0199,51.7895,70.8394,-0.646948,0,-0.0567547,-0.982678,-0.809979,8.25173,123.47,190.756,190.756,27.7649,348.316,1.41753,2.13895,2.05591,1.16724,3,1.0783e-09
1,0,62.9974,0,65.3176,55.2538,78.643,-0.237266,0,-1.92417,-0.619701,-1.89397,7.00161,124.16,236.768,236.768,7.20845,253.056,1.15419,2.88296,2.33791,3.09284,3,-1.0783e-09
1,0,99.6697,0,105.519,83.3214,142.603,1.17267,0,0.349826,0.0926805,0.313248,14.5946,126.134,317.091,317.091,34.2775,322.642,0.642163,2.72494,2.59773,3.13624,3,-1.07831e-09
1,0,100.424,0,65.3492,57.3945,106.295,0.0983703,0,0.753585,-0.870434,-0.0232206,10.0994,126.626,266.289,266.289,18.6349,295.37,0.891608,2.61486,2.53144,2.89515,3,1.07831e-09
1,0,33.8794,0,82.2899,38.3879,56.2446,0.0591962,0,0.349578,-0.830676,-0.112263,5.25131,127.809,172.033,172.033,15.7825,202.777,1.74609,2.41233,2.39479,0.152829,3,-1.0783e-09
1,0,35.4279,0,75.3847,52.2605,41.9227,-2.81456,0,-0.284235,0.0190269,-0.476104,3.63812,122.069,288.294,288.294,12.3606,197.861,0.875791,3.70061,2.70037,2.75443,3,-1.0783e-09
1,0,69.4966,0,74.6707,28.4909,50.1496,2.02904,0,1.5259,0.0473012,1.90611,9.666,117.005,216.003,216.003,2.29136,243.296,1.52952,2.5621,2.51221,2.61734,3,-1.0783e-09
1,0,62.1295,0,36.5338,36.0794,72.4914,-1.41346,0,0.751197,-1.89679,-1.01976,10.125,126.862,224.039,224.039,15.0008,221.201,1.64423,3.69356,2.99277,1.53017,3,-1.07831e-09
1,0,43.4821,0,87.5947,52.9484,62.9905,-1.28318,0,-1.42703,-1.60164,-2.25814,3.42415,126.2,183.814,183.814,15.0374,261.558,1.88119,2.22571,2.22106,0.726871,3,-1.0783e-09
1,0,33.4652,0,60.9825,43.2419,24.6639,-2.03808,0,-0.906091,-2.19365,-3.0299,2.98951,123.549,163.89,163.89,18.47,173.359,0.997298,2.73681,2.49173,2.8758,3,-1.07831e-09
1,0,37.0655,0,68.6937,59.1676,52.3385,-0.123327,0,0.411399,1.19563,1.5513,2.02325,127.435,186.079,186.079,8.36511,210.216,1.29663,1.95534,1.8808,2.59346,3,-1.07831e-09
1,0,41.2462,0,80.7225,43.3201,37.4743,-2.54028,0,-0.576808,0.315046,-0.839975,3.49055,130.204,274.351,274.351,5.00287,174.759,0.823941,3.41625,2.79563,0.37613,3,-1.0783e-09
1,1,72.9847,0,92.986,36.0398,85.2276,1.67072,0,0.678593,-0.604599,0.505215,15.3472,125.307,274.224,274.224,7.24875,357.352,1.78643,3.00198,2.8333,1.18078,3,-1.07831e-09
1,0,47.4435,0,85.5658,46.7397,60.5314,0.854985,0,-0.501565,-1.09865,-1.33514,4.95778,123.731,231.955,231.955,16.1391,214.734,0.687716,3.0906,2.77697,3.0357,3,-1.0783e-09
1,0,73.0168,0,45.4313,25.7808,69.1591,1.808,0,1.75037,-0.92118,1.16085,8.84305,122.335,246.585,246.585,8.23537,197.089,1.55428,2.92676,2.9262,1.60385,3,-1.0783e-09
1,0,32.6569,0,116.619,40.6829,106.774,-1.44233,0,-0.609268,-1.21044,-1.07218,6.19313,122.922,187.38,187.38,7.62571,291.663,0.727152,2.64263,2.50788,2.11097,3,-1.0783e-09
1,0,51.2722,0,119.282,30.8373,89.9561,-0.927302,0,-0.154723,0.41348,-0.0601295,7.74008,125.154,217.446,217.446,33.774,284.151,0.856188,3.07156,2.97281,2.13072,3,1.07831e-09
1,0,51.6856,0,73.4856,59.1967,49.6883,0.159951,0,1.12025,0.688577,1.79038,6.78992,126.329,199.134,199.134,25.7709,227.49,1.9373,2.30941,2.10029,0.0313124,3,-1.07831e-09
1,0,31.5947,0,73.5427,56.5813,32.1793,-0.986632,0,0.556281,0.729593,1.73205,3.95605,126.578,192.93,192.93,7.58289,225.108,1.18545,1.62376,0.50598,2.12845,3,1.0783e-09
1,0,40.5067,0,102.238,33.8267,71.2564,-1.78884,0,-0.837254,-0.103901,-1.13568,3.47856,124.02,202.802,202.802,13.7186,282.68,0.893942,3.04967,2.89741,3.07251,3,-1.0783e-09
1,0,78.6928,0,105.144,50.402,96.2856,-0.935944,0,-0.888957,-0.820843,-1.24012,6.88271,122.263,233.843,233.843,3.90314,306.57,0.902377,2.52447,2.52403,2.67907,3,1.07831e-09
1,0,97.4064,0,157.189,38.7583,148.431,-1.19116,0,0.581892,0.537093,0.731637,9.78657,127.968,400.153,400.153,39.152,316.369,0.549167,3.45935,2.97041,1.27739,3,1.0783e-09
1,0,30.6436,0,54.1622,43.9254,41.5485,-1.71712,0,-1.01014,0.553545,-0.83604,3.07883,122.468,186.457,186.457,10.1208,163.528,1.18709,2.67746,2.58243,3.07721,3,1.07831e-09
1,0,144.008,0,100.488,77.8177,155.568,-0.728708,0,-1.54979,-0.574746,-1.32906,17.5671,125.035,349.051,349.051,15.8965,476.487,1.71844,3.0625,2.95038,2.20797,3,1.07831e-09
1,0,85.8561,0,63.8564,33.4513,96.7437,0.59008,0,-2.19391,-0.0230942,-1.7966,11.2081,121.674,357.505,357.505,4.45347,201.781,2.76884,4.08037,2.98309,0.44118,3,-1.0783e-09
1,0,40.1417,0,62.2939,43.2548,23.782,-1.80602,0,-0.895261,-2.23879,-3.10267,6.14362,127.341,170.957,170.957,13.9856,192.779,0.708797,2.99738,2.85566,1.71652,3,-1.07831e-09
1,0,67.1615,0,134.922,29.4113,112.124,0.221961,0,-1.03294,-1.67128,-1.50837,5.27452,126.911,280.773,280.773,14.7316,291.474,1.11832,3.3499,3.10598,2.74865,3,-1.07831e-09
1,0,58.8421,0,59.6439,58.5645,89.7182,-0.274929,0,-0.94779,-2.49561,-2.24359,7.55837,126.894,260.626,260.626,25.5563,220.852,2.5429,2.5429,2.45226,0.636793,3,1.0783e-09
1,0,59.469,0,83.9072,55.2735,80.5072,-0.689299,0,2.56268,1.82704,2.87082,6.68407,124.559,442.339,442.339,13.4222,230.87,2.16762,4.10905,2.51175,2.96681,3,-1.07831e-09
1,0,49.2236,0,84.3526,59.757,76.7193,0.674699,0,1.10914,1.36903,1.79202,6.7175,123.386,198.38,198.38,23.6639,287.185,2.01853,2.24809,2.20572,0.519218,3,-1.07831e-09
1,0,54.1835,0,102.644,27.0605,78.3914,2.27841,0,1.79298,2.85518,2.61738,8.92002,118.818,195.65,195.65,23.1728,314.363,1.04044,2.71654,2.67281,2.62826,3,-1.07831e-09
1,0,35.2155,0,71.0129,47.4261,72.9981,0.609403,0,0.539155,-0.814094,-0.0390117,5.05262,125.965,182.953,182.953,8.09871,208.661,1.12444,2.46217,2.46117,2.73109,3,-1.07831e-09
1,0,43.7699,0,70.4126,44.9564,46.3964,-0.428172,0,-0.31333,0.925743,0.5232,4.52366,129.12,184.821,184.821,8.89355,231.442,1.7552,1.7552,1.75144,0.564161,3,-1.07831e-09
