nbjet,njjet,ptb1,ptb2,pta1,pta2,ptaa,etab1,etab2,etaa1,etaa2,etaaa,mbb,maa,mb1h,mbbh,met,ht,drbamin,drba1,dphiba1,dphibb,class,weight
1,0,32.15,0,97.0023,35.5568,77.4016,1.61665,0,1.0242,1.90548,1.82789,5.85152,120.157,169.353,169.353,12.1617,279.516,1.9505,2.36574,2.29036,2.0925,4,3.0383e-09
1,0,35.7721,0,66.9819,28.5969,42.3312,-1.53662,0,0.71453,-1.14328,0.273936,2.4332,126.842,210.49,210.49,15.1207,197.168,0.941767,3.51271,2.69656,2.02833,4,3.0383e-09
2,1,112.86,56.5619,94.8529,79.0502,139.405,-1.35521,-2.329,-1.42349,-0.592889,-1.29405,117.004,127.616,295.291,395.435,23.2229,430.769,1.97987,3.11577,3.11502,1.08806,4,3.0383e-09
1,0,35.9586,0,90.4587,40.9731,50.2001,-0.677664,0,-1.4508,-1.80911,-2.50119,2.68273,123.431,179.709,179.709,16.4785,212.429,1.85207,3.01886,2.91818,0.311894,4,3.0383e-09
1,0,56.3333,0,80.8909,39.6385,43.2705,-2.9471,0,-2.94227,-1.98871,-3.73611,4.71686,125.691,187.231,187.231,19.4978,210.498,2.02641,2.55539,2.55539,0.0340458,4,3.03841e-09
1,1,41.1786,0,106.26,45.9288,94.4171,1.2993,0,0.585216,1.12159,1.11703,6.5155,125.24,189.098,189.098,15.579,320.826,1.95093,2.80881,2.71652,0.928118,4,3.0383e-09
1,0,36.8158,0,67.3276,50.739,22.481,-2.41467,0,1.45937,0.666453,2.74034,5.26863,125.288,421.207,421.207,28.3069,235.83,1.97378,4.85975,2.93409,1.39003,4,3.0383e-09
2,0,71.0394,33.626,70.5113,57.3116,51.3205,-1.44364,0.956032,-1.78091,-1.11547,-2.40286,176.362,124.745,205.757,350.055,10.6096,286.28,2.77833,2.28232,2.25726,2.74594,4,3.0383e-09
1,0,31.0299,0,68.6503,47.4052,21.3012,-1.74359,0,-0.061189,-0.714681,-1.41038,5.83144,120.229,179.549,179.549,1.72726,252.998,0.746661,3.14663,2.6591,0.725755,4,3.0383e-09
1,0,43.3347,0,77.1067,35.5925,41.9694,0.503594,0,2.71709,1.60663,3.45874,4.83291,121.187,232.195,232.195,23.1155,222.037,1.4323,3.22517,2.34567,2.00593,4,3.0383e-09
1,0,38.5991,0,67.3791,55.5018,35.8031,-1.05908,0,0.460804,-0.486063,0.114458,4.32304,132.018,188.025,188.025,21.7741,281.352,0.564035,3.08274,2.68202,0.38616,4,3.0383e-09
1,1,75.6435,0,85.7707,33.1108,53.1233,-0.304897,0,-0.117364,-1.35977,-1.09292,2.65141,127.625,206.651,206.651,19.3989,277.581,1.37909,2.35178,2.34429,0.895837,4,3.0383e-09
1,2,54.5325,0,78.0804,40.3372,39.7024,2.83594,0,1.20841,2.11766,2.66647,7.94595,123.429,217.235,217.235,15.5042,361.819,1.20376,2.89612,2.39555,2.6695,4,3.0383e-09
1,1,58.301,0,48.2354,21.7237,44.2721,1.28071,0,-1.07599,1.64417,-0.188192,7.65815,129.68,225.856,225.856,13.082,232.188,1.74701,3.30272,2.31385,0.259137,4,3.0383e-09
1,0,45.2929,0,85.3261,41.6419,44.4247,2.18786,0,0.432748,-0.311708,0.534594,6.99729,127.315,253.941,253.941,11.9757,330.832,2.6448,2.6448,1.97851,1.58617,4,3.0383e-09
1,0,57.8006,0,58.9054,53.1971,47.4976,-1.77545,0,-2.05984,-0.837517,-2.46462,6.39146,124.922,193.272,193.272,2.1239,203.625,0.878165,2.14664,2.12772,2.14744,4,3.0383e-09
1,0,38.279,0,43.4511,35.1253,14.1599,-1.43667,0,-0.08435,-2.23002,-3.15121,4.84981,127.066,164.764,164.764,10.0435,154.098,1.82461,1.82461,1.22492,2.79651,4,3.0383e-09
1,0,30.2204,0,79.6724,39.0855,43.2489,2.90134,0,0.0381619,0.987643,0.960557,3.6522,123.522,260.705,260.705,20.2564,200.59,1.19339,4.01144,2.8096,1.61682,4,3.0383e-09
1,0,98.325,0,104.643,69.2605,125.683,-0.620226,0,0.569963,0.265758,0.610257,9.8151,122.972,310.404,310.404,21.9152,313.647,0.421416,2.86071,2.60136,2.44145,4,3.0383e-09
1,1,59.8117,0,128.828,36.998,112.654,1.87663,0,0.210474,0.527039,0.41194,13.2524,123.649,283.59,283.59,14.3738,423.384,1.46178,3.28328,2.82911,1.38255,4,3.0383e-09
1,0,40.6529,0,56.2783,29.4361,85.6848,-2.13182,0,-1.56925,0.864593,-0.998909,7.42607,125.406,218.662,218.662,19.1532,230.09,1.14986,2.05759,1.97919,2.68196,4,3.0383e-09
1,0,54.7152,0,81.3404,24.4273,85.6183,-1.84146,0,-1.32515,0.688816,-1.16596,4.72089,122.62,226.721,226.721,14.4692,188.74,0.954403,2.79424,2.74612,1.33523,4,3.0383e-09
1,0,33.0382,0,55.8613,35.1567,21.0948,-0.828727,0,-1.05136,-2.82523,-3.54643,6.62799,125.774,170.861,170.861,8.16064,216.557,1.77025,1.77025,1.7562,2.36919,4,3.0383e-09
1,2,42.0668,0,71.6881,49.9333,61.8894,-0.48802,0,0.103483,-0.8206,-0.584911,6.41186,119.34,175.623,175.623,48.1477,452.89,1.90226,2.80495,2.74187,0.30554,4,3.03841e-09
1,0,56.3432,0,84.3712,35.5837,51.4636,1.34737,0,1.69456,0.618932,2.26589,6.58917,124.749,191.617,191.617,0.277679,215.7,0.879037,2.96999,2.94962,2.72178,4,3.03841e-09
1,0,48.3836,0,73.8366,48.6881,33.9183,-2.42447,0,-1.16779,-0.337383,-2.00724,5.86779,128.4,229.307,229.307,12.3927,267.907,1.57834,2.65134,2.33461,2.88678,4,3.0383e-09
1,0,48.7605,0,102.104,27.0808,83.5521,-2.30147,0,1.68016,0.484387,1.91747,2.99836,118.978,556.349,556.349,22.6427,231.524,1.71911,4.63014,2.36322,1.99938,4,3.0383e-09
1,0,40.3422,0,62.8732,57.1443,6.83467,-1.56728,0,-0.132078,-0.749432,-2.7873,7.46363,125.582,184.128,184.128,11.9505,229.65,0.448256,2.60037,2.16844,1.74008,4,3.0383e-09
1,0,31.3293,0,56.0619,55.0344,10.8393,-2.32199,0,0.0607762,-0.963489,-2.38257,3.36529,125.518,203.838,203.838,5.27586,234.337,1.16563,3.08314,1.95657,1.64649,4,3.0383e-09
2,0,275.558,48.9288,172.454,159.356,329.276,0.506785,-1.91681,-1.35461,-0.670663,-1.07643,374.944,122.636,809.376,932.222,33.3757,776.709,2.38608,3.45145,2.9065,1.05779,4,3.0383e-09
1,0,72.8147,0,65.3525,46.5755,22.4635,-0.739248,0,1.20373,2.31983,3.39271,5.69368,127.378,352.137,352.137,4.0142,362.191,2.45569,2.45569,1.50175,0.29377,4,3.0383e-09
1,0,96.1784,0,119.716,25.7365,95.6482,1.11307,0,1.12791,2.10628,1.7599,10.2989,123.288,253.879,253.879,11.776,294.178,2.1078,2.96056,2.96052,0.582897,4,3.0383e-09
1,0,73.1758,0,68.8671,64.8165,48.9435,-1.11152,0,-0.56939,-0.177757,-0.938062,8.41556,127.158,213.385,213.385,12.0288,362.578,0.554892,1.12929,0.990652,2.85927,4,3.0383e-09
1,0,73.7517,0,128.195,51.1687,149.37,-1.14251,0,0.362986,1.26031,0.78932,6.19811,124.522,352.416,352.416,55.0765,329.459,2.24241,3.06018,2.66424,0.444483,4,3.0383e-09
1,1,36.6756,0,90.5986,49.2892,69.6187,-0.0152644,0,-0.17302,-0.412635,-0.505042,6.34851,122.391,156.255,156.255,9.29591,286.988,0.741682,0.741682,0.724711,1.01573,4,3.0383e-09
1,0,65.3018,0,130.909,26.7567,145.232,1.28621,0,1.06113,-0.614128,0.899613,8.04753,126.971,247.375,247.375,23.1205,371.304,1.23784,2.69215,2.68272,0.517865,4,3.0383e-09
1,0,55.4242,0,79.4521,48.8469,63.9307,1.2294,0,-1.31084,-0.557051,-1.67848,7.03309,121.182,305.859,305.859,10.3247,226.343,1.39758,3.98138,3.0657,2.73281,4,3.0383e-09
1,0,64.7453,0,65.9962,57.5453,44.6825,0.291232,0,-0.266516,-1.03926,-1.43962,6.19065,125.095,211.162,211.162,8.78285,269.706,1.04163,1.38097,1.26333,2.67643,4,3.0383e-09
1,1,30.3152,0,39.5202,34.0336,27.9565,-2.37366,0,1.40341,-0.878537,1.18913,3.58562,123.496,272.183,272.183,21.3117,246.593,2.10234,4.50731,2.45958,0.461899,4,3.0383e-09
1,0,45.8682,0,69.4726,58.053,14.3708,2.56162,0,0.82774,1.22389,3.07008,5.50176,129.219,216.113,216.113,9.48588,282.252,1.38762,2.21396,1.37668,2.5563,4,3.0383e-09
1,0,44.8883,0,60.0758,45.5282,18.7963,-2.95267,0,-1.02526,0.243432,-1.90534,5.24984,125.795,292.603,292.603,17.1024,199.667,1.09418,3.27582,2.64879,3.03098,4,3.0383e-09
1,0,45.9103,0,87.9341,45.8721,56.9907,0.115849,0,0.683447,0.33641,1.14637,2.93959,123.073,182.305,182.305,6.90131,267.709,0.390071,3.07948,3.02672,0.302807,4,3.0383e-09
1,1,55.2451,0,72.1113,46.6848,44.1309,-1.18584,0,-0.138919,0.906731,0.785209,8.79568,127.254,226.249,226.249,5.49526,279.06,1.4956,1.4956,1.06806,0.437406,4,3.0383e-09
1,1,78.7708,0,178.352,55.6584,204.154,-0.502114,0,0.59102,1.10018,0.81712,7.30885,125.347,327.9,327.9,5.81969,511.492,2.11024,2.81674,2.59598,1.31151,4,3.0383e-09
1,0,33.0799,0,44.4599,41.2907,59.5768,-0.967362,0,-2.20784,-0.0374337,-1.93192,3.39309,128.166,172.565,172.565,4.43337,166.398,1.34024,2.42447,2.08309,2.35019,4,3.0383e-09
1,0,57.9643,0,80.2118,35.6089,68.8154,1.48888,0,0.991095,2.39319,2.13347,8.40549,123.597,199.604,199.604,0.583973,194.983,0.991854,2.61007,2.56216,2.60097,4,3.0383e-09
1,2,61.3577,0,156.47,49.3661,166.551,2.22043,0,-0.99385,-1.0349,-1.17219,8.12459,121.005,589.982,589.982,21.6129,476.859,1.12225,3.85016,2.11946,2.21191,4,3.0383e-09
1,0,46.5999,0,69.2117,66.0244,44.8774,2.16776,0,1.08039,1.02812,2.04587,3.7024,127.622,203.96,203.96,6.17951,255.052,1.32364,2.49693,2.24773,2.40246,4,3.0383e-09
1,0,92.6276,0,98.0052,49.2132,101.164,-0.196526,0,-0.386437,-1.26747,-1.0026,11.0324,124.223,260.288,260.288,24.5145,373.68,1.02071,2.52378,2.51663,2.82183,4,3.0383e-09
1,0,56.4063,0,114.786,35.0742,81.2074,1.22571,0,-0.528812,-0.240252,-0.7996,6.84709,127.284,269.868,269.868,15.3366,229.896,0.915916,3.49409,3.02163,2.2738,4,3.0383e-09
1,0,49.988,0,69.2568,55.6404,30.2246,0.0237964,0,0.958976,1.03624,2.27607,8.11941,121.28,176.125,176.125,25.7551,266.828,1.54877,1.54877,1.23455,1.4399,4,3.0383e-09
1,1,34.9628,0,41.9952,33.7631,32.612,-0.657895,0,0.119333,2.27713,2.34093,2.51169,119.464,200.779,200.779,14.1725,263.593,0.98139,0.98139,0.599201,0.114691,4,3.0383e-09
1,3,36.4725,0,93.2531,75.9849,141.133,0.044087,0,-0.232463,0.735814,0.274441,2.38135,126.103,200.54,200.54,9.54117,440.417,0.2754,2.66022,2.6458,2.49813,4,3.0383e-09
1,1,35.3472,0,69.2048,49.9379,19.6987,-0.760558,0,1.61789,1.17724,3.19889,4.41615,120.37,233.42,233.42,1.41072,236.143,1.66843,3.07523,1.94937,2.35692,4,3.0383e-09
1,1,35.17,0,48.2773,23.7324,58.5407,-0.000632244,0,-0.710886,1.90862,0.652685,5.98719,123.613,163.808,163.808,15.5446,222.891,1.65398,1.65398,1.49372,2.10441,4,3.0383e-09
1,1,44.8495,0,66.7285,53.1963,17.7162,-1.9264,0,0.462347,0.98896,2.36629,3.60909,122.782,305.083,305.083,13.5467,311.965,2.86197,2.86197,1.57631,2.40659,4,3.0383e-09
1,0,47.2581,0,67.1714,27.2803,45.0894,-2.2804,0,-0.256132,-2.16209,-1.81196,5.17112,125.779,215.992,215.992,16.9654,246.365,1.29557,3.09974,2.3475,0.0349987,4,3.0383e-09
2,1,63.4818,35.2601,147.394,26.1798,123.028,-1.82553,1.26261,0.677041,0.503202,0.871574,227.284,122.918,379.831,467.627,22.7144,453.139,0.761417,2.81758,1.29457,2.13227,4,3.0383e-09
1,0,42.8638,0,68.4783,47.9418,40.5365,-2.32881,0,-0.980268,-1.94708,-2.4908,7.96442,123.392,186.963,186.963,5.04838,200.785,2.05359,2.3457,1.91931,1.18933,4,3.0383e-09
1,0,40.3491,0,57.9303,39.1223,31.6739,2.09894,0,0.0057903,1.607,1.80801,3.73457,124.817,200.91,200.91,8.78788,186.513,0.295908,3.77268,3.13876,2.84857,4,3.0383e-09
1,0,52.8489,0,81.0554,47.7973,36.7266,0.284058,0,-1.37566,-0.865017,-2.38069,3.80355,127.619,226.981,226.981,6.41733,214.684,1.69621,2.71203,2.14487,3.07467,4,3.0383e-09
1,0,86.1066,0,60.836,33.786,93.0823,0.541589,0,-0.493891,1.66907,0.562735,7.76638,119.541,238.783,238.783,24.1754,397.347,2.32134,3.1803,3.007,1.008,4,3.0383e-09
1,1,33.7729,0,69.6641,60.2444,71.0818,-1.20328,0,-2.77888,-1.81285,-3.03602,4.42979,126.706,194.195,194.195,13.0404,350.114,1.81355,2.57801,2.0405,2.20056,4,3.0383e-09
1,0,81.2664,0,115.3,30.0696,87.1326,1.27449,0,-0.197038,-0.500949,-0.429316,10.9494,117.741,293.298,293.298,4.94458,292.656,0.561546,3.44315,3.11286,0.591202,4,3.0383e-09
1,2,107.827,0,109.841,35.6754,113.89,0.848812,0,0.430354,-0.839479,0.132639,5.34274,124.172,281.31,281.31,12.2029,451.065,2.0242,2.0242,1.98048,0.550619,4,3.03841e-09
1,0,61.4785,0,72.0685,64.7807,61.7355,-1.58929,0,0.691305,0.158746,0.909462,9.86955,127.562,299.336,299.336,23.1356,385.474,2.69459,2.69459,1.43518,0.277767,4,3.0383e-09
1,0,55.5723,0,43.8916,40.567,23.985,1.41159,0,-1.03926,0.8988,-0.507744,7.93806,124.979,227.023,227.023,17.079,235.158,1.37784,2.8093,1.37313,2.27777,4,3.0383e-09
1,0,36.4218,0,64.8498,51.4145,36.4611,-2.6491,0,2.36383,1.34531,3.17097,5.02022,126.319,689.206,689.206,7.06412,184.718,1.82597,5.76835,2.85385,0.351099,4,3.0383e-09
1,1,47.6894,0,92.1733,51.9851,78.5711,1.62916,0,0.833382,1.21577,1.49286,5.64763,123.764,189.717,189.717,11.7031,382.607,1.65785,1.65785,1.45437,0.726227,4,3.0383e-09
1,0,34.0369,0,83.7429,32.2864,51.6515,2.34247,0,2.82567,1.5776,3.40753,6.73515,124.829,169.063,169.063,6.75182,184.325,2.20253,3.14371,3.10635,1.48597,4,3.0383e-09
1,0,61.7061,0,81.8221,68.8,110.532,-1.48467,0,1.15413,0.286892,1.04013,6.42702,122.375,353.657,353.657,44.1876,328.503,0.885136,3.77644,2.70152,1.24366,4,3.0383e-09
1,0,58.1056,0,85.9064,21.5949,81.8856,-0.325859,0,0.932654,-1.10368,0.711241,6.86509,124.892,218.067,218.067,3.5086,237.862,1.51919,3.22275,2.96686,0.38899,4,3.0383e-09
1,1,30.2109,0,98.7266,23.4093,90.6798,1.91835,0,0.758594,2.49405,1.63224,3.2982,124.849,181.104,181.104,15.8794,269.962,0.924322,2.77388,2.5198,3.04792,4,3.0383e-09
1,0,30.9041,0,52.7956,45.7798,44.0046,1.57851,0,1.22369,-0.358361,1.18482,2.38756,123.296,175.745,175.745,14.5795,173.454,0.387648,1.57095,1.53035,2.6743,4,3.0383e-09
1,0,64.2452,0,54.0249,45.0956,71.7136,-1.62467,0,-1.88016,-0.172425,-1.65479,11.655,117.008,208.102,208.102,2.50519,192.556,2.48376,2.6509,2.63856,0.364825,4,3.0383e-09
1,0,31.3009,0,72.4162,56.6468,32.065,1.42878,0,0.737671,1.05365,2.10597,3.43864,126.657,165.977,165.977,8.20973,202.702,1.39556,2.34117,2.23684,0.999221,4,3.0383e-09
1,0,34.435,0,123.75,52.6193,124.272,0.22318,0,-0.201439,-0.32931,-0.337479,5.69243,125.575,194.107,194.107,20.1277,384.271,1.25852,2.46717,2.43036,0.863296,4,3.0383e-09
1,0,77.3867,0,111.056,30.6002,87.1302,0.307553,0,0.540848,1.45179,1.15661,7.94869,124.48,234.184,234.184,1.59657,288.554,1.21768,3.12977,3.12106,2.07115,4,3.0383e-09
1,0,39.2296,0,74.8614,23.4718,94.0101,-1.72731,0,-0.139975,-2.41983,-1.19719,7.98464,121.134,194.569,194.569,15.7738,241.994,0.743441,3.06702,2.6243,2.92874,4,3.0383e-09
1,0,63.9367,0,32.6448,24.6282,12.4786,0.100509,0,1.82255,-0.977656,2.4291,0,121.612,183.231,183.231,57.7816,142.08,1.75722,3.13053,2.61434,2.32627,4,3.0383e-09
1,1,85.2102,0,64.5143,32.0678,37.6784,2.33632,0,-0.333875,1.4938,1.02712,6.27293,130.271,331.897,331.897,1.08277,261.307,2.05906,4.06785,3.06879,1.06565,4,3.0383e-09
1,0,48.9282,0,120.849,31.0053,91.9516,0.888055,0,0.10896,0.674143,0.379257,3.21691,125.832,208.723,208.723,15.3151,245.857,0.506212,3.10338,3.00399,1.92713,4,3.03841e-09
1,2,52.2207,0,73.488,60.4977,52.9262,1.08251,0,1.16215,1.19852,2.02565,3.62187,123.113,170.979,170.979,6.66449,360.176,0.622576,0.622576,0.617461,2.75516,4,3.0383e-09
1,0,52.3591,0,75.3527,32.6488,49.7901,-2.52368,0,0.603076,2.0841,1.983,4.1908,125.071,531.276,531.276,24.1065,269.131,4.37875,4.37875,3.06542,1.25831,4,3.0383e-09
1,0,30.631,0,91.8158,26.9844,67.1406,-2.96306,0,-2.13342,-0.685053,-2.49011,4.99543,125.609,166.039,166.039,12.2412,303.498,0.862866,0.862866,0.23714,0.262929,4,3.0383e-09
1,0,38.6526,0,62.5944,46.8123,31.91,-0.637748,0,-2.84567,-1.68626,-3.72145,4.35902,123.903,203.819,203.819,30.5664,218.784,2.12912,2.23099,0.319984,1.0036,4,3.0383e-09
1,0,52.3266,0,93.3635,41.9216,52.6516,1.86792,0,1.56964,2.02592,2.65003,6.85884,127.902,189.205,189.205,8.59099,253.273,0.907784,2.44554,2.42728,1.36187,4,3.0383e-09
1,0,30.6843,0,93.141,27.458,81.6335,0.117245,0,2.01785,0.442933,2.1806,2.03126,125.092,203.703,203.703,18.5884,231.583,0.880131,3.51732,2.9596,2.35013,4,3.0383e-09
1,0,54.3192,0,120.986,42.6655,108.092,-1.88835,0,1.17563,0.92125,1.46924,10.3346,124.233,451.655,451.655,1.59551,378.49,1.28771,4.12101,2.75587,3.00186,4,3.0383e-09
1,1,35.6877,0,74.8614,48.7697,26.6753,2.19786,0,0.786333,0.904424,2.17171,5.13341,120.93,185.603,185.603,8.20922,269.962,1.35843,2.88712,2.51854,1.54476,4,3.0383e-09
1,2,142.828,0,188.333,34.5619,204.332,-1.67977,0,0.0153007,1.06417,0.228071,16.4289,125.588,503.255,503.255,122.702,753.831,2.52671,2.52671,1.87377,2.41587,4,3.0383e-09
1,0,37.857,0,102.232,39.9452,73.4876,0.0615371,0,-0.345022,-0.000140849,-0.471921,0.408022,123.712,178.84,178.84,15.7839,279.451,1.2756,2.52062,2.48762,0.875801,4,3.0383e-09
1,0,52.4907,0,74.184,52.2568,44.1709,0.603293,0,0.839535,0.442245,1.49689,6.36716,121.063,179.935,179.935,4.73059,246.335,1.86588,1.86588,1.85086,2.27766,4,3.0383e-09
1,0,58.8559,0,82.2001,50.8792,39.0531,-2.03741,0,-0.723415,-0.946251,-1.84474,7.46677,128.037,221.195,221.195,20.439,271.955,1.32395,2.27983,1.86308,0.715216,4,3.0383e-09
1,1,74.2041,0,85.4367,24.0774,71.3609,-0.250214,0,0.424348,-1.49545,-0.190238,11.1204,130.832,224.647,224.647,29.8445,255.583,1.97723,2.9856,2.9084,0.233637,4,3.0383e-09
1,1,30.0987,0,38.3802,35.7697,65.2731,-2.1882,0,2.06914,-0.469766,1.4542,4.04819,126.446,328.083,328.083,15.5787,184.517,1.55257,5.15502,2.90676,2.4163,4,3.0383e-09
1,0,30.3299,0,59.9809,50.5219,10.1807,-2.05906,0,0.289086,1.1797,2.89751,5.90097,121.136,271.517,271.517,9.278,252.073,0.79902,3.62959,2.7677,2.02281,4,3.0383e-09
1,0,37.3259,0,92.1029,41.3639,78.4909,0.0981476,0,-1.27717,-0.151264,-1.45284,5.73043,130.439,201.728,201.728,18.2921,240.226,1.15873,3.13705,2.8195,2.48391,4,3.0383e-09
1,0,53.1834,0,92.7125,43.0769,54.9798,-2.2967,0,-0.940188,-0.748288,-1.63682,8.11038,124.754,229.828,229.828,15.2537,285.933,1.18412,2.83204,2.48602,1.76617,4,3.0383e-09
1,0,44.6908,0,67.7208,60.8558,96.9199,1.2471,0,2.87285,1.54027,2.71999,3.75838,124.923,213.706,213.706,51.9766,269.877,1.88013,2.7105,2.16881,1.59974,4,3.0383e-09
1,0,49.1322,0,65.6791,48.739,32.8446,2.46484,0,2.57659,1.66784,3.51939,8.78074,121.833,172.686,172.686,20.4337,193.367,1.39405,1.39405,1.38956,0.530756,4,3.0383e-09
1,0,165.277,0,101.132,36.4963,135.349,2.36296,0,0.271991,2.08455,1.06194,20.9926,128.274,460.027,460.027,2.45581,372.423,0.872317,3.69655,3.04832,2.2195,4,3.0383e-09
1,2,51.937,0,69.8309,46.2257,85.8925,1.97916,0,1.3011,-0.27561,1.03651,7.15825,126.186,236.947,236.947,44.4035,325.926,2.22044,2.22044,2.11437,0.549178,4,3.0383e-09
1,0,52.9258,0,56.2953,53.7454,50.8195,-2.68283,0,-0.956142,0.379203,-0.746176,8.22633,125.588,314.606,314.606,14.3251,281.326,3.05168,3.05168,2.51621,0.877983,4,3.0383e-09
1,0,61.5933,0,85.8717,48.0168,57.2225,-0.746044,0,0.800225,0.345663,1.26429,9.03282,124.573,241.975,241.975,17.6703,229.291,1.15724,2.94062,2.50126,0.217297,4,3.03841e-09
1,1,51.6772,0,53.7036,37.3551,36.0881,-2.54391,0,-0.29631,-2.15186,-2.28029,7.72946,126.966,225.104,225.104,10.1251,302.992,0.519848,3.26706,2.37107,2.7982,4,3.0383e-09
1,0,43.5611,0,63.8035,47.5839,43.6535,0.197271,0,-0.184205,-1.44186,-1.62718,1.92429,126.376,191.802,191.802,15.4397,263.446,0.265718,2.49352,2.46417,2.65568,4,3.0383e-09
2,0,101.277,35.5252,40.4618,25.3469,65.0613,2.20435,-0.42322,0.100479,-2.73365,-1.79362,236.819,124.731,648.416,697.545,13.2145,355.723,3.6182,3.6182,2.94365,2.44917,4,3.0383e-09
1,0,191.366,0,121.612,75.4297,184.948,-0.469612,0,-2.07825,-1.05472,-1.84972,13.7427,122.875,489.524,489.524,8.98449,518.397,1.33684,3.49038,3.09759,3.00164,4,3.0383e-09
1,0,40.0565,0,76.217,50.1189,26.4313,2.6537,0,0.461185,0.79594,1.83453,6.90809,125.277,241.975,241.975,11.1735,319.464,1.50147,3.38003,2.57244,1.91,4,3.0383e-09
1,0,56.0866,0,114.909,58.8552,159.484,-0.128149,0,0.625918,-0.593412,0.246432,7.54257,126.976,241.323,241.323,32.9892,316.83,1.17471,3.05783,2.96339,1.44038,4,3.0383e-09
1,0,42.6203,0,115.439,20.722,96.7422,0.638187,0,0.132986,1.6664,0.657414,1.99935,126.482,195.368,195.368,31.0794,232.379,0.133259,3.1119,3.07062,3.07916,4,3.0383e-09
1,1,43.3643,0,68.4096,24.6807,57.0341,2.13058,0,-1.87606,0.399013,-2.00499,6.29861,136.512,430.314,430.314,1.9503,284.446,2.11346,4.21159,1.29781,2.99567,4,3.0383e-09
1,1,33.7813,0,61.8458,47.7412,57.2409,1.44777,0,0.435849,-0.861525,-0.31937,4.77659,120.166,192.989,192.989,12.691,251.337,0.67475,2.55914,2.35058,2.86567,4,3.0383e-09
1,0,38.3453,0,63.3601,46.6398,26.7182,2.75046,0,1.74278,0.578832,2.73009,3.24062,125.947,193.34,193.34,29.6382,216.338,1.07812,1.07812,0.383305,0.950928,4,3.0383e-09
1,0,41.2245,0,26.7293,22.8848,47.7128,-1.6294,0,1.61869,-1.61331,0.20073,7.37168,120.334,219.747,219.747,20.3873,145.459,1.76076,4.01247,2.35581,1.66292,4,3.0383e-09
1,0,43.6569,0,71.828,54.8501,48.2841,-2.28662,0,-1.14783,-0.535254,-1.73473,7.01926,123.455,210.221,210.221,6.9052,207.989,0.72195,2.92476,2.69396,0.699831,4,3.0383e-09
1,1,62.8743,0,76.0811,53.7698,24.6415,0.320129,0,-0.142088,-0.444352,-1.16216,8.16303,128.96,191.678,191.678,37.6304,346.943,1.18328,2.13526,2.08463,0.203437,4,3.0383e-09
1,0,42.8348,0,61.0342,57.1356,21.1131,-1.26643,0,1.59582,1.93156,3.46527,4.93036,117.962,348.964,348.964,8.23261,228.076,1.95284,3.42597,1.88277,1.89951,4,3.0383e-09
1,0,49.982,0,85.6339,42.877,43.9504,1.13518,0,1.7181,1.22145,2.61051,6.43453,124.531,182.653,182.653,9.17926,262.675,1.05742,2.32987,2.25577,2.72101,4,3.0383e-09
2,1,54.375,41.0942,97.213,37.9642,66.0007,-0.620024,-0.712208,-0.545204,-0.0964603,-0.808112,92.3165,121.13,162.089,226.865,28.5552,363.965,0.689062,0.712156,0.708215,2.60747,4,3.03841e-09
1,0,51.1471,0,70.0219,47.467,25.4504,-0.521184,0,1.61097,0.792384,2.8072,4.54839,124.54,233.021,233.021,17.3777,356.581,0.843932,2.1913,0.505675,3.13121,4,3.0383e-09
1,1,91.4354,0,91.0426,58.6689,80.5546,-1.7224,0,-0.401681,-0.38604,-0.696727,6.25051,126.197,288.441,288.441,8.44396,410.266,0.830837,2.25932,1.83309,1.63073,4,3.03841e-09
1,0,64.7849,0,77.5645,43.5018,46.2771,2.64229,0,1.43824,0.551154,2.06437,12.6949,123.893,229.418,229.418,13.1342,334.72,0.768358,1.22834,0.243086,2.30328,4,3.0383e-09
1,0,66.2188,0,60.5229,35.5449,46.0562,-0.687153,0,2.06068,0.341089,2.37766,9.27282,123.287,302.388,302.388,1.02903,275.132,1.87942,4.00437,2.91281,2.93757,4,3.0383e-09
1,0,41.7326,0,67.9777,39.3174,28.7933,0.364575,0,2.37499,1.05963,3.35562,5.96689,126.545,208.739,208.739,4.3106,220.643,1.30447,3.07257,2.32356,0.00375935,4,3.0383e-09
1,0,32.7534,0,48.0434,24.2098,48.5001,-0.103029,0,1.03078,-1.54518,0.0945707,2.09553,126.169,167.485,167.485,30.5765,165.167,1.0655,2.81953,2.58151,2.85131,4,3.0383e-09
1,0,66.2856,0,110.649,33.1319,87.376,0.0381764,0,-0.96093,-0.344747,-1.22019,9.65679,120.312,231.885,231.885,21.7064,244.983,0.855989,3.06446,2.89702,1.70694,4,3.0383e-09
1,0,62.7055,0,92.6803,32.4259,99.174,-0.344681,0,1.39638,2.95719,2.2946,4.09181,121.448,341.535,341.535,2.24931,241.946,3.17068,3.17068,2.6499,0.641887,4,3.0383e-09
1,0,45.4119,0,56.0931,48.9321,53.0145,0.869541,0,0.363247,1.85355,1.89937,6.0735,124.624,181.389,181.389,7.10179,192.731,2.0313,2.0313,1.9672,1.85364,4,3.03841e-09
1,1,31.5315,0,42.0534,31.1204,26.0928,-0.844631,0,1.83308,-0.411916,2.18849,5.05469,120.621,193.216,193.216,58.2434,240.723,0.431673,4.1202,3.13145,0.548254,4,3.0383e-09
