nbjet,ptb1,ptb2,pth,etab1,etab2,etah,mbb,mb1h,mbbh,mt4,dphibb,class,weight
0,13.2765,12.4259,24.3713,3.70862,-0.685384,3.46101,91.9276,166.106,248.868,38.6602,0.646831,2,-9.29389e-06
0,48.41,13.4762,35.5871,1.41516,1.35893,3.79451,116.184,200.165,220.243,48.2066,2.87504,2,-9.29389e-06
0,40.9181,2.41709,42.6315,-0.865425,4.69211,0.879715,51.8822,196.123,299.305,44.6055,0.803509,2,-9.29389e-06
0,18.7491,4.82133,15.1958,-0.623846,-0.644771,-1.97687,159.988,145.452,152.187,37.9677,2.49103,2,9.29389e-06
0,37.281,28.216,65.4817,-1.28321,-0.855628,-2.56348,21.0846,180.86,221.001,51.8149,0.0435376,2,-9.29389e-06
0,36.9206,18.1872,51.9729,-0.0539205,-3.71448,-1.11616,17.0077,174.591,344.643,47.8332,0.722681,2,-9.29389e-06
0,5.47881,4.59691,7.85698,0.0264349,-0.284247,2.9011,159.293,133.246,141.457,34.7192,1.35912,2,9.29389e-06
0,10.0378,8.98457,17.4412,0.488869,0.309859,1.38898,11.241,137.135,147.514,36.8322,0.822557,2,9.29389e-06
0,10.2954,5.54147,15.3739,4.18793,0.274943,3.87209,12.0424,173.99,197.217,36.0998,0.508721,2,-9.29389e-06
0,15.9504,2.96137,18.9117,-1.20364,-4.95984,-2.85947,62.3315,143.048,202.112,37.1178,0.00457819,2,-9.29389e-06
0,13.5337,1.66797,12.0524,0.680923,-5.82382,-5.08139,46.0912,263.297,299.055,36.1855,2.69309,2,-9.29389e-06
0,9.65286,3.4695,12.0546,-0.796244,2.12678,-0.961431,124.564,138.187,155.231,35.5025,0.928985,2,-9.29389e-06
0,22.9242,7.39381,30.3087,-1.59683,2.26863,-3.58798,25.8611,155.165,334.691,40.1742,0.0577825,2,-9.29389e-06
0,20.619,3.17992,18.9943,-0.564886,0.689095,-1.22121,88.5626,148.467,155.402,38.283,2.17475,2,9.29389e-06
0,7.01062,4.3589,11.2124,-3.53939,-3.16589,-5.0534,21.693,135.907,142.333,35.0497,0.342437,2,9.29389e-06
0,14.1374,4.4837,17.5057,1.97226,-1.07313,3.34355,10.378,142.684,171.936,36.8725,0.820094,2,-9.29389e-06
0,6.84998,5.52131,9.17649,-0.617582,2.91484,-2.24519,37.8206,133.598,193.092,35.1875,1.48077,2,-9.29389e-06
0,17.1495,2.93449,15.4085,1.77746,-1.27539,-2.27722,38.1529,197,203.709,37.284,2.27671,2,-9.29389e-06
0,11.6139,5.42023,16.8745,1.61224,2.73346,3.2537,36.7051,138.815,150.737,36.4286,0.294291,2,9.29389e-06
0,21.9636,4.7465,25.849,2.67062,-1.20959,2.86822,13.3899,167.823,205.022,39.1692,0.671426,2,-9.29389e-06
0,17.8969,15.7351,29.3328,0.132352,3.09307,2.49908,72.7583,154.569,211.668,40.8143,1.02469,2,-9.29389e-06
0,23.0849,4.68704,25.2622,0.635689,1.8869,2.78876,73.5082,154.967,162.159,39.4038,1.17568,2,9.29389e-06
0,22.2485,12.3499,34.3008,0.87963,-2.58238,0.102014,20.4032,158.888,237.297,41.3769,0.273986,2,-9.29389e-06
0,47.1875,8.4209,40.3983,1.98449,-1.11584,2.60296,91.3453,183.11,240.877,47.0903,2.56342,2,-9.29389e-06
0,36.1438,6.18527,41.8683,-4.10849,3.40263,-2.90268,99.0057,260.701,789.055,43.9889,0.419642,2,-9.29389e-06
0,16.4354,3.1524,17.1972,4.14066,0.986512,4.65954,639.226,160.405,185.612,37.1998,1.41886,2,-9.29389e-06
0,5.17435,1.02913,6.02622,-3.01921,2.23567,-2.57105,55.9809,159.828,170.026,34.1874,0.649386,2,-9.29389e-06
0,34.3961,7.80898,39.982,-0.169627,3.17762,-2.3231,35.3373,181.541,351.959,43.7478,0.850127,2,-9.29389e-06
0,10.2839,3.42275,10.2092,2.58169,1.53967,2.83323,85.998,158.21,164.118,35.5979,1.76007,2,-9.29389e-06
0,8.60233,3.17959,8.65519,-3.405,-1.91235,2.27705,18.1886,246.694,255.522,35.1551,1.73973,2,-9.29389e-06
0,12.0864,7.53431,19.5592,-1.30402,0.983687,3.56159,20.4543,219.457,228.816,37.0658,0.162885,2,-9.29389e-06
0,40.4077,8.09238,36.2438,-0.762565,-4.25665,-2.45625,28.6612,174.485,250.489,45.0284,2.19959,2,-9.29389e-06
0,18.2857,7.73128,20.4828,0.666109,3.47437,1.78393,106.389,145.63,209.768,38.6259,1.48082,2,-9.29389e-06
0,36.7335,2.25068,36.7784,-0.687727,0.519129,0.36431,49.8828,176.475,181.839,43.1049,1.58147,2,-9.29389e-06
0,14.6627,5.4032,19.5091,-0.83838,1.96319,-3.1485,24.3545,143.807,202.822,37.2394,0.533696,2,-9.29389e-06
0,7.26879,5.64103,9.68275,-2.04304,-4.81608,-5.09554,35.4568,135.643,162.487,35.3081,1.45961,2,-9.29389e-06
0,25.5418,11.4461,32.1723,1.43181,0.915995,-0.444454,30.7922,182.823,198.181,41.8379,1.12586,2,9.29389e-06
0,41.1724,26.9098,24.3202,0.664606,-2.77246,0.926705,23.0442,169.972,363.629,49.0168,2.54078,2,-9.29389e-06
0,61.6657,5.84624,58.5972,1.0011,-3.38113,-1.9829,190.924,317.621,370.344,51.8288,2.16424,2,-9.29389e-06
0,9.90822,5.84312,9.50231,-0.811584,-3.11303,-2.65065,171.286,136.434,171.375,35.9251,1.94218,2,-9.29389e-06
0,4.89248,3.52764,4.71808,3.02717,-0.152349,3.51325,27.8044,150.839,158.891,34.3929,1.99224,2,-9.29389e-06
0,19.1405,3.04218,16.3189,-2.87089,-2.90464,-3.94698,26.4665,153.235,158.945,37.81,2.78935,2,9.29389e-06
0,6.12733,3.98788,9.86877,2.5636,2.86253,5.8271,19.9512,136.376,144.352,34.7781,0.4528,2,9.29389e-06
0,87.8643,10.8453,82.4027,0.619174,3.54111,3.16172,9.5602,352.877,384.186,62.3683,2.15275,2,-9.29389e-06
0,5.36416,3.34706,7.96893,4.28245,1.00425,1.8836,137.449,235.52,241.309,34.495,0.856362,2,-9.29389e-06
0,22.7453,3.90994,19.106,-2.16125,-6.40966,-4.66799,34.2032,153.701,220.881,38.9207,2.80013,2,-9.29389e-06
0,7.46176,4.73267,5.48306,-1.11832,-2.30099,-3.5847,81.7706,134.089,146.113,35.1153,2.31827,2,9.29389e-06
0,6.86886,5.71069,10.4839,1.48364,5.27017,1.65687,16.3132,138.772,367.092,35.2538,1.17677,2,-9.29389e-06
0,11.923,11.5288,20.6304,0.333552,1.05247,2.63657,49.6017,141.584,154.502,37.9672,0.99132,2,9.29389e-06
0,12.7492,0.719364,12.1253,0.837734,5.02563,-3.56276,16.8919,173.293,285.238,35.9424,2.63479,2,-9.29389e-06
0,79.1768,26.2705,64.2282,0.995914,-2.19175,1.42798,27.0903,219.165,417.469,61.6279,2.32021,2,9.29389e-06
0,7.3269,1.30958,8.55489,-4.31724,-4.05754,-4.79532,231.097,155.343,160.563,34.6741,0.384685,2,9.29389e-06
0,23.6747,14.4747,24.109,2.5275,-1.14583,2.07398,14.0894,189.941,249.174,41.6498,1.84982,2,-9.29389e-06
0,13.3929,8.39338,5.05242,1.24618,-0.752614,5.36265,117.739,145.294,206.654,37.2045,3.0728,2,-9.29389e-06
0,53.6996,16.2833,69.9647,-0.294757,-0.119983,0.219886,34.1678,199.658,217.335,53.5145,0.0540214,2,9.29389e-06
0,11.511,4.16095,12.0523,-1.25107,0.536423,3.17717,12.1649,172.446,178.967,36.0391,1.6184,2,-9.29389e-06
0,11.8298,11.5308,21.4447,-2.47721,-1.27995,1.53266,20.6672,204.885,225.422,37.9797,0.815718,2,-9.29389e-06
0,18.3763,9.27561,11.3893,1.52463,0.795227,-1.43394,20.5057,170.804,183.34,38.7002,2.61087,2,9.29389e-06
0,23.2784,8.07792,26.1767,-3.46119,-1.70511,-2.73258,29.1626,211.561,221.091,40.1806,1.36165,2,-9.29389e-06
0,7.65197,5.61242,13.212,1.50332,1.8474,-0.231663,37.7119,143.641,160.271,35.4646,0.179935,2,9.29389e-06
0,27.8392,7.27606,29.5672,-2.24401,0.633544,-2.83562,9.50943,164.276,197.699,41.3151,1.45636,2,-9.29389e-06
0,16.436,7.41065,14.8147,1.68366,1.8751,1.39536,62.4998,159.843,176.471,37.9122,2.01909,2,9.29389e-06
0,20.0146,6.47027,21.3634,0.920731,-3.7905,-2.82542,21.1096,192.382,251.495,38.8179,1.51692,2,-9.29389e-06
0,11.157,2.92374,14.0511,4.07144,3.09067,2.15184,120.561,260.918,271.41,35.8204,0.160071,2,-9.29389e-06
0,27.2356,0.684092,27.3998,-0.468843,3.95151,0.680671,17.0543,160.02,176.834,40.0541,1.34054,2,-9.29389e-06
0,28.2904,17.5607,15.8216,-0.131207,0.0670326,0.21684,40.3759,153.946,173.128,43.201,2.61382,2,9.29389e-06
0,41.8176,3.10907,44.2077,-0.627387,2.98125,-2.10595,44.275,178.402,247.964,45.0476,0.717344,2,-9.29389e-06
0,23.0437,7.71576,20.8557,-2.0896,-1.82884,-3.12544,68.5287,154.816,164.135,39.7988,2.02365,2,9.29389e-06
0,6.88467,6.38994,11.5045,-0.652154,-0.447024,0.549578,25.5079,135.109,143.666,35.4148,1.04547,2,9.29389e-06
0,26.5837,9.33853,18.895,0.120898,-3.92226,-3.19112,11.4066,179.802,249.658,40.9492,2.64647,2,-9.29389e-06
0,20.2586,16.8638,14.048,-2.50936,-0.698458,-2.05465,121.742,192.271,210.657,41.0079,2.38626,2,-9.29389e-06
0,6.08926,5.98883,2.60149,4.3052,-2.16993,5.69875,53.0213,156.89,301.06,35.0465,2.70773,2,-9.29389e-06
0,7.4437,2.89611,8.85831,-0.0116201,1.84191,-2.12925,154.751,134.342,147.125,34.868,1.22353,2,9.29389e-06
0,42.3168,11.2411,31.089,0.720786,-2.61501,-0.235154,14.5275,180.826,255.414,45.8776,3.09983,2,-9.29389e-06
0,8.2227,1.54807,7.00402,3.19222,-1.62854,5.82763,120.089,134.653,209.436,34.8607,2.53751,2,-9.29389e-06
0,35.824,24.5533,60.3252,0.979964,-1.10117,0.0270151,45.3227,187.084,234.501,49.9719,0.0845463,2,-9.29389e-06
0,35.1792,19.7187,46.0195,-4.17183,-0.856637,-1.04912,74.1019,467.221,494.929,47.2304,1.20875,2,-9.29389e-06
0,25.7937,2.96988,25.113,0.77063,2.94267,3.79492,139.782,177.716,183.725,39.7884,1.85852,2,-9.29389e-06
0,19.0447,9.97227,16.9524,-2.14926,2.84412,3.60807,28.4442,349.925,394.169,39.1764,2.04891,2,-9.29389e-06
0,72.3681,30.5191,95.9144,-1.91579,-0.355232,-1.53397,168.109,244.69,292.451,65.233,0.81457,2,-9.29389e-06
0,57.4973,11.4887,68.8251,1.39498,0.81696,-0.966621,90.3059,283.561,298.806,53.1856,0.183534,2,-9.29389e-06
0,37.807,1.91897,36.2101,0.719921,-1.23757,-2.01083,21.367,210.234,215.235,43.297,2.56797,2,-9.29389e-06
0,36.5245,20.0907,56.317,1.49525,1.26703,2.9384,30.0782,177.624,203.917,48.6293,0.214657,2,-9.29389e-06
0,16.8693,14.3209,29.6574,2.29779,-1.20292,-1.56696,13.0375,229.31,256.565,40.2464,0.631788,2,-9.29389e-06
0,88.693,2.62693,86.8225,-0.930236,3.56558,-2.43407,87.9749,267.374,431.421,61.5714,2.37365,2,-9.29389e-06
0,3.26059,2.78203,1.8016,-2.87148,-6.27222,-6.50195,146.052,130.615,192.098,33.9985,2.5566,2,-9.29389e-06
0,2.7991,1.28722,4.03586,5.84693,3.67681,5.42189,29.3577,178.859,183.622,33.7977,0.338912,2,-9.29389e-06
0,45.4201,18.7827,32.0908,-2.28366,1.98958,0.820157,21.5492,301.584,409.364,48.5093,2.51887,2,-9.29389e-06
0,11.836,4.38988,12.3436,2.4224,-2.35982,2.40796,250.454,161.766,206.052,36.1608,1.6382,2,-9.29389e-06
0,11.9666,9.85107,21.7973,-1.46241,0.0151962,-3.25214,79.4904,139.458,164.498,37.6408,0.0868685,2,-9.29389e-06
0,32.9862,8.0689,41.0265,2.24676,2.02162,2.75326,20.3473,169.759,179.31,43.5353,0.0938798,2,-9.29389e-06
0,69.3768,6.48221,63.3576,-0.631936,0.0613516,0.141511,12.9679,220.942,229.161,54.4012,2.77907,2,-9.29389e-06
0,20.7435,20.5606,3.42641,-0.115326,-4.44004,-5.42176,47.4599,176.697,315.701,41.8387,2.97573,2,-9.29389e-06
0,13.137,6.74747,19.422,-0.479972,-3.64937,3.76399,184.321,187.295,509.485,37.1418,0.456797,2,-9.29389e-06
0,12.265,1.48407,13.5755,-1.40782,-4.59926,-3.99198,46.6828,139.999,152.778,35.9104,0.516246,2,-9.29389e-06
0,8.082,7.24997,13.7768,-0.621008,-3.09173,-4.85286,22.7873,159.745,169.561,35.9055,0.910046,2,-9.29389e-06
0,37.5636,7.56261,44.1347,0.29014,-0.771124,-2.2697,28.9033,208.042,217.158,44.8115,0.565674,2,-9.29389e-06
0,9.95086,9.71201,19.6366,4.17062,1.45651,3.65046,23.7948,171.687,185.605,37.0562,0.103415,2,9.29389e-06
0,35.059,3.86472,36.0415,-0.260762,-1.96922,-0.671455,40.2548,165.453,177.453,42.8605,1.3667,2,9.29389e-06
0,21.6239,6.93959,27.1161,3.02617,3.2596,4.07897,28.6468,151.963,161.339,39.5814,0.750303,2,9.29389e-06
0,27.9685,22.1094,47.9869,0.550802,0.484574,-0.786014,13.8213,169.557,197.54,46.2036,0.58412,2,9.29389e-06
0,11.0849,1.5284,11.3876,-3.91494,-4.90418,-4.83819,17.1211,149.391,157.691,35.585,1.43855,2,9.29389e-06
0,12.2924,2.01333,12.9367,-0.995988,2.24942,-5.04758,12.3974,162.809,260.587,35.9472,1.32168,2,-9.29389e-06
0,49.6715,27.3119,75.8206,0.878442,-0.29808,0.0660017,26.7724,207.782,241.043,55.9433,0.363892,2,-9.29389e-06
0,42.4383,6.68814,37.6537,0.665611,-2.69304,0.713916,48.8278,176.245,235.792,45.3347,2.4247,2,-9.29389e-06
0,41.0174,18.7231,23.479,-1.58149,-4.19014,-4.69017,93.1779,201.651,246.12,46.9335,2.87508,2,-9.29389e-06
0,33.6279,9.66197,40.5321,-0.63892,1.22568,1.58163,110.173,189.541,203.639,44.0095,0.870721,2,-9.29389e-06
0,11.1237,4.2503,14.7807,-2.07248,1.80299,-3.22448,42.7424,141.654,182.801,36.0372,0.625293,2,-9.29389e-06
0,4.4987,3.02312,3.73945,2.17682,2.53302,-3.59512,48.1766,155.573,180.262,34.2409,2.17239,2,9.29389e-06
0,177.872,22.8252,164.825,-0.959491,1.12957,-2.3171,11.3265,447.655,595.239,102.019,2.23295,2,9.29389e-06
0,8.70278,7.962,6.13884,1.35354,-2.36002,-4.86455,196.153,208.974,221.714,36.0426,2.39209,2,-9.29389e-06
0,21.1312,11.01,30.963,1.45297,2.73546,2.22866,55.1725,152.158,181.89,40.5811,0.573132,2,-9.29389e-06
0,16.3903,4.20152,18.6085,-1.57229,1.78784,-3.1997,24.5681,143.595,188.226,37.4027,1.12019,2,-9.29389e-06
0,5.48696,2.38775,3.65768,-1.15404,-0.0747231,-4.76598,45.1562,132.626,142.201,34.3415,2.59826,2,9.29389e-06
0,10.7949,7.22051,17.0172,0.398225,0.0815378,3.75817,13.0842,149.83,170.197,36.6075,0.683008,2,9.29389e-06
0,11.4091,4.55388,12.8974,1.33287,1.18427,2.03424,11.4282,142.562,149.723,36.1041,1.42168,2,9.29389e-06
0,37.7318,7.23762,30.6854,0.229465,4.75058,2.44153,13.9821,178.45,304.473,43.8213,2.93427,2,9.29389e-06
0,3.22595,0.808008,3.12425,-2.84952,-7.34905,-5.14372,160.98,132.433,230.553,33.823,1.82256,2,-9.29389e-06
0,24.8015,10.8135,34.306,-0.760837,-3.0165,-3.53988,27.3275,179.751,197.69,41.6466,0.592824,2,-9.29389e-06
0,22.0922,6.41379,28.489,0.688334,-4.19121,-3.47957,47.5584,242.561,292.046,39.6621,0.0825571,2,-9.29389e-06
0,19.284,7.09698,16.8495,-1.83866,-1.05778,2.47997,136.259,219.354,233.405,38.5994,2.10063,2,-9.29389e-06
0,8.11723,8.03815,5.94568,-2.42485,-0.688245,-5.14184,25.6044,134.361,155.362,35.9282,2.38787,2,-9.29389e-06
0,9.33741,7.1803,16.3981,4.33291,-2.07653,2.83063,24.8245,225.145,332.636,36.2469,0.242943,2,-9.29389e-06
0,16.6096,3.00403,19.393,1.58705,5.92703,-1.22638,202.243,172.358,463.051,37.3006,0.418404,2,9.29389e-06
0,20.5872,16.6623,23.7804,-2.39284,3.04883,-1.90268,63.7089,181.307,438.834,41.4032,1.77029,2,-9.29389e-06
0,7.95251,7.17155,11.8907,-1.15609,0.84802,5.48595,281.79,300.941,320.913,35.8127,1.33439,2,-9.29389e-06
0,7.78299,2.51488,5.32471,1.17498,-2.76504,-3.54686,22.1384,149.518,161.751,34.8422,2.96636,2,-9.29389e-06
0,27.1819,7.89657,28.6692,1.70697,-2.25239,2.20349,33.6456,163.34,248.053,41.2348,1.52253,2,-9.29389e-06
0,111.882,16.4607,128.102,-0.099743,-0.431863,0.765522,106.446,306.194,328.166,77.0111,0.183338,2,-9.29389e-06
0,14.178,10.8385,14.7123,-3.43288,1.2166,-0.969227,21.0001,253.914,294.554,38.1322,1.90922,2,-9.29389e-06
0,5.10164,2.74397,3.75934,-1.04872,-1.4156,-4.18529,128.215,131.889,137.257,34.3129,2.33749,2,9.29389e-06
0,5.71345,5.5731,11.2689,-3.14601,-3.01377,-4.80075,11.6045,133.595,141.301,35.0108,0.111953,2,9.29389e-06
0,5.46543,3.17868,6.1846,-3.74102,-3.97115,-5.01515,9.23982,140.423,151.001,34.4646,1.62048,2,9.29389e-06
0,28.45,20.1505,10.9605,-0.176821,2.68027,2.71067,11.1065,160.537,238.798,43.7401,2.84147,2,-9.29389e-06
0,64.8348,6.02186,60.1009,1.23422,4.02352,2.2819,106.123,205.052,243.34,52.815,2.50457,2,-9.29389e-06
0,45.6939,7.38969,51.5735,-1.29858,2.02247,-3.04955,84.2021,192.345,329.49,47.4595,0.698244,2,9.29389e-06
0,33.3567,7.59551,25.8206,-0.502504,0.205458,-2.86081,94.6534,170.663,188.058,42.5445,3.0316,2,9.29389e-06
0,5.92957,3.10493,2.9926,-0.500593,3.37523,6.2459,35.8323,182.029,188.769,34.5154,2.91071,2,-9.29389e-06
0,94.1456,6.17612,100.169,1.98024,-0.386211,2.67483,33.1447,255.986,297.256,65.5324,0.230269,2,-9.29389e-06
0,29.1646,6.84012,33.3743,0.715847,-0.714625,-2.20367,78.4465,197.639,205.989,41.7831,0.997269,2,9.29389e-06
0,22.5473,6.41213,28.9219,0.128224,-3.39339,-0.730216,28.2262,152.083,220.828,39.7975,0.122654,2,-9.29389e-06
0,11.7156,0.138451,11.5866,2.26737,5.57484,3.7352,68.8763,141.773,147.178,35.6742,2.7716,2,9.29389e-06
0,15.9595,12.5507,27.3563,0.764235,-1.47608,-3.31352,12.6852,208.568,222.373,39.4806,0.575222,2,-9.29389e-06
0,36.997,28.5808,65.3942,1.37238,-2.6919,0.722834,40.6617,191.855,430.57,51.8243,0.150933,2,-9.29389e-06
0,31.6928,19.831,51.4641,-1.67652,0.019022,-0.621533,244.13,194.462,219.001,46.8887,0.0989033,2,-9.29389e-06
0,11.1729,5.75099,16.6784,-2.23852,-0.305768,-2.86076,49.2737,146.392,156.618,36.3837,0.360245,2,9.29389e-06
0,27.2283,11.4124,37.2283,-0.752288,0.702106,1.84493,23.2703,187.556,200.396,42.5835,0.596028,2,-9.29389e-06
0,17.4482,2.28015,18.0819,-0.707235,1.02756,-1.03163,31.465,146.428,153.051,37.3641,1.35142,2,9.29389e-06
0,51.1942,5.67943,55.8157,-1.20353,-5.37716,0.212203,18.9908,220.87,501.465,48.8976,0.651832,2,-9.29389e-06
0,16.9735,1.22874,17.704,0.783462,3.40854,-1.851,136.421,155.477,178.437,37.1425,0.962985,2,-9.29389e-06
0,19.787,4.3105,22.462,-0.202136,3.36013,4.34174,18.7148,244.11,253.839,38.4004,0.984135,2,-9.29389e-06
0,7.55328,2.96911,4.75358,-1.09616,-2.37549,-4.42593,55.0146,134.188,140.526,34.8455,2.87522,2,-9.29389e-06
0,7.08348,2.77632,4.48593,-3.32793,-0.0791451,-4.91735,14.6697,144.179,158.92,34.7179,2.85792,2,-9.29389e-06
0,6.36728,1.31696,7.68284,-3.80334,-3.05269,-3.20726,33.1276,183.273,189.284,34.4612,0.0506881,2,-9.29389e-06
0,11.4521,5.36599,6.20102,-1.81158,-1.80353,-4.74722,16.0649,137.388,144.711,36.1356,2.98986,2,9.29389e-06
0,20.7492,11.2923,27.9615,2.65974,-1.1794,2.30171,18.4586,179.224,236.265,40.3809,1.0729,2,-9.29389e-06
0,5.51701,2.7607,7.51922,1.39259,-3.5296,-3.25439,104.267,147.52,172.744,34.436,0.918947,2,-9.29389e-06
0,40.9508,1.67056,40.9924,2.00398,3.77929,0.165552,46.9185,240.27,259.773,44.4078,1.56628,2,-9.29389e-06
0,24.7828,12.0628,26.7776,0.842631,0.7949,1.18345,23.4523,155.522,169.659,41.4853,1.6422,2,9.29389e-06
0,15.384,4.44688,18.2768,3.44099,2.44077,-2.9073,27.1489,443.656,465.495,37.191,0.967737,2,-9.29389e-06
0,33.6664,5.79335,37.3986,0.233076,5.48393,-0.129972,19.2947,165.323,503.973,42.9589,0.934905,2,9.29389e-06
0,4.80494,2.73554,4.60816,-3.94789,2.62931,-5.6322,193.478,137.525,280.198,34.2644,1.93384,2,-9.29389e-06
0,7.89526,4.50851,11.8595,0.439817,1.20803,-1.54374,98.1535,136.145,146.667,35.2789,0.61893,2,9.29389e-06
0,45.4805,1.71092,47.0708,1.65812,5.6198,0.818823,10.9187,211.6,308.035,46.0421,0.384592,2,-9.29389e-06
0,18.8946,6.72489,25.2833,-3.20606,0.0561434,-2.13703,63.5527,211.621,227.274,38.7774,0.369069,2,-9.29389e-06
0,76.1744,72.0696,138.432,0.490829,0.646651,1.89673,61.5326,289.696,382.286,83.7609,0.732033,2,9.29389e-06
0,6.58591,1.82896,6.37436,5.87555,2.97547,1.24359,55.0482,535.305,540.779,34.5279,1.82623,2,-9.29389e-06
0,12.0083,2.61054,14.5406,0.519916,2.79874,3.83475,40.1953,148.177,154.206,35.9917,0.27061,2,-9.29389e-06
0,46.6792,4.67308,50.2398,-0.22884,-2.68765,-3.33699,18.3552,272.543,280.571,47.0412,0.736312,2,-9.29389e-06
0,45.0379,15.7408,55.2248,0.443269,1.83838,2.37365,48.2883,201.496,221.059,49.5799,0.993682,2,-9.29389e-06
0,15.96,1.61223,15.8033,0.564316,0.872523,-2.77787,48.4442,159.323,166.744,36.8637,1.71858,2,9.29389e-06
0,103.055,5.35935,103.941,-2.04096,-1.82293,-3.41192,14.6549,293.302,304.388,68.1939,1.43048,2,-9.29389e-06
0,3.7814,0.15136,3.93228,0.604911,4.22815,-3.87126,38.8303,134.702,146.211,33.8959,0.0814351,2,9.29389e-06
0,16.3059,6.63518,19.5835,0.665703,-0.331418,-0.614472,10.22,147.588,156.073,37.881,1.22372,2,9.29389e-06
0,14.7478,6.21882,20.9293,-0.78363,-1.72169,-2.31209,19.1023,142.047,152.163,37.4765,0.130647,2,9.29389e-06
0,30.2324,20.5341,50.3884,-0.459248,-0.663982,0.686818,13.1303,170.893,199.12,46.5975,0.248848,2,-9.29389e-06
0,38.5805,0.537665,39.0114,2.36891,1.6227,2.14313,12.2438,197.315,204.931,43.6022,0.645344,2,-9.29389e-06
0,11.1211,8.69021,17.2114,4.79357,-0.587954,4.2438,38.313,183.734,276.539,37.0074,1.04488,2,-9.29389e-06
0,15.3538,2.47711,13.494,2.88451,3.39601,3.22185,149.214,166.914,176.899,36.7389,2.47508,2,9.29389e-06
0,57.6064,4.79358,53.0267,-2.06414,4.11196,-0.422023,16.4762,273.838,505.021,50.0501,2.85427,2,9.29389e-06
0,3.25865,3.09091,1.63074,-2.74625,2.21738,-5.02286,365.339,136.028,169.736,34.0393,2.62475,2,-9.29389e-06
0,8.52702,4.65446,12.2746,1.84997,-4.2725,-4.79243,39.3654,311.874,345.368,35.4525,0.782478,2,-9.29389e-06
0,49.2246,2.5325,48.0173,-2.92059,-2.25217,-2.05327,134.952,247.493,252.774,47.144,2.09049,2,-9.29389e-06
0,75.0422,7.90915,68.867,-1.82156,3.7464,0.992383,35.1638,374.267,569.009,56.7591,2.50033,2,-9.29389e-06
0,43.5601,0.694084,43.9383,-1.30583,-3.03935,-0.181265,395.578,203.027,209.316,45.2325,1.00119,2,-9.29389e-06
0,74.3052,4.4653,73.4608,1.07015,2.74127,4.1328,20.4011,380.457,386.949,56.4576,1.79063,2,-9.29389e-06
0,20.0718,4.86512,24.3138,1.07546,-2.09746,5.00756,45.7427,207.273,437.661,38.653,0.568216,2,9.29389e-06
0,13.7146,4.81424,16.6856,0.0837637,3.28041,-0.147615,47.5393,140.549,195.096,36.8032,1.03739,2,-9.29389e-06
0,79.9226,4.28573,78.285,-2.5217,2.52791,-2.31344,41.1304,245.093,397.221,58.4542,1.98776,2,-9.29389e-06
0,38.0527,20.452,58.4722,2.07718,2.0296,0.358274,232.658,238.323,279.539,49.3215,0.0699829,2,-9.29389e-06
0,3.68117,3.17865,1.72698,-2.25779,2.66108,-5.338,9.95687,132.06,193.56,34.1157,2.65375,2,-9.29389e-06
0,7.57175,3.9353,7.36096,3.77141,-0.943897,4.9902,41.3183,143.907,193.593,35.0261,1.88882,2,-9.29389e-06
0,6.5241,2.99312,8.7022,-1.34951,1.83005,5.39603,62.5319,256.352,263.36,34.6863,0.902327,2,-9.29389e-06
0,115.634,3.41906,113.027,0.981729,-3.78929,-0.755569,23.0641,366.817,443.156,72.491,2.44777,2,-9.29389e-06
0,12.2402,4.71885,16.9591,1.57617,-2.6621,2.90666,217.668,140.541,218.973,36.4476,0.00259588,2,-9.29389e-06
0,15.3508,2.57119,17.8015,-1.55324,-0.799198,-2.88007,63.0194,143.818,150.309,36.8833,0.331792,2,9.29389e-06
0,54.2753,8.37321,62.5733,-0.344016,3.26223,-0.557989,15.6997,194.209,307.201,50.9498,0.144053,2,9.29389e-06
0,39.3076,16.2617,55.4739,-1.99181,-1.59194,-1.70201,126.263,193.351,211.999,48.3061,0.1288,2,9.29389e-06
0,4.06023,1.24859,4.72019,-1.7366,5.29276,5.16671,15.3574,189.576,215.807,33.9892,1.13982,2,-9.29389e-06
0,5.13932,0.192894,4.95869,1.00357,-5.27452,3.65341,77.3082,132.009,166.555,34.1416,2.78972,2,-9.29389e-06
0,8.87625,6.56738,15.0205,0.888387,-1.71653,-1.64373,25.0636,141.787,157.559,35.9735,0.474675,2,-9.29389e-06
0,8.82154,7.96101,15.8826,-2.01779,-0.8823,0.683486,27.8638,159.06,170.358,36.2823,0.658838,2,-9.29389e-06
0,6.84322,6.26728,10.9504,2.10269,-1.31719,-3.50545,15.4932,196.386,204.9,35.3689,1.16573,2,-9.29389e-06
0,3.43504,2.9684,0.700475,-4.06584,-1.23972,-4.34691,37.099,189.436,194.978,34.0462,2.97781,2,-9.29389e-06
0,32.5601,4.72347,27.8375,2.54065,-2.52373,-1.97292,23.7853,353.341,391.592,41.8805,3.12329,2,-9.29389e-06
0,53.0222,13.1452,65.2675,3.25032,-1.00311,1.0338,157.616,367.809,441.177,52.0384,0.41494,2,-9.29389e-06
0,14.0975,9.7411,15.1646,1.58666,-1.55283,-3.55303,220.24,233.766,246.559,37.8759,1.80472,2,-9.29389e-06
0,19.1709,6.9298,24.2371,0.598408,-3.97094,2.04493,57.6886,146.941,355.418,38.8363,0.867229,2,-9.29389e-06
